"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"3/7/2024 7:45:00 PM - 7:46:00 PM","45358.5319444444","0.14 MB","141860.7846","0.02 Mbit/s","2364.3464","0.04 MB","45545.8669","","759.0978","0.09 MB","96314.9177","0.01 Mbit/s","1605.2486","0 %","0.0000","100 %","0000010000"
"3/7/2024 7:46:00 PM - 7:47:00 PM","45358.5326388889","0.26 MB","277110.0574","0.04 Mbit/s","4619.2708","0.16 MB","170768.9724","0.02 Mbit/s","2846.6240","0.10 MB","106341.0850","0.01 Mbit/s","1772.6469","0 %","0.0000","100 %","0000009998"
"3/7/2024 7:47:00 PM - 7:48:00 PM","45358.5333333333","0.16 MB","165446.8089","0.02 Mbit/s","2757.9065","0.08 MB","82316.6566","0.01 Mbit/s","1372.1730","0.08 MB","83130.1524","0.01 Mbit/s","1385.7335","0 %","0.0000","100 %","0000009998"
"3/7/2024 7:48:00 PM - 7:49:00 PM","45358.5340277778","0.11 MB","113327.2199","0.02 Mbit/s","1888.7870","0.03 MB","32408.8238","","540.1471","0.08 MB","80918.3961","0.01 Mbit/s","1348.6399","0 %","0.0000","100 %","0000010000"
"3/7/2024 7:49:00 PM - 7:50:00 PM","45358.5347222222","0.11 MB","111229.9724","0.01 Mbit/s","1853.8329","0.04 MB","37305.4502","","621.7575","0.07 MB","73924.5223","","1232.0754","0 %","0.0000","100 %","0000010000"
"3/7/2024 7:50:00 PM - 7:51:00 PM","45358.5354166667","0.11 MB","119615.9327","0.02 Mbit/s","1993.9312","0.04 MB","37281.0570","","621.4545","0.08 MB","82334.8757","0.01 Mbit/s","1372.4767","0 %","0.0000","100 %","0000009998"
"3/7/2024 7:51:00 PM - 7:52:00 PM","45358.5361111111","0.11 MB","112657.1742","0.02 Mbit/s","1877.6196","0.04 MB","37095.5484","","618.2591","0.07 MB","75561.6259","0.01 Mbit/s","1259.3604","0 %","0.0000","100 %","0000010000"
"3/7/2024 7:52:00 PM - 7:53:00 PM","45358.5368055556","0.12 MB","125190.5271","0.02 Mbit/s","2086.5088","0.04 MB","36852.7988","","614.2133","0.08 MB","88337.7283","0.01 Mbit/s","1472.2955","0 %","0.0000","100 %","0000010000"
"3/7/2024 7:53:00 PM - 7:54:00 PM","45358.5375000000","0.10 MB","105129.0203","0.01 Mbit/s","1752.1503","0.02 MB","20730.5342","","345.5089","0.08 MB","84398.4862","0.01 Mbit/s","1406.6414","0 %","0.0000","100 %","0000010000"
"3/7/2024 7:54:00 PM - 7:55:00 PM","45358.5381944444","0.10 MB","108367.8643","0.01 Mbit/s","1806.4321","0.03 MB","29955.3947","","499.3398","0.07 MB","78412.4697","0.01 Mbit/s","1307.0923","0 %","0.0000","100 %","0000009998"
"3/7/2024 7:55:00 PM - 7:56:00 PM","45358.5388888889","0.11 MB","117633.5645","0.02 Mbit/s","1960.5594","0.04 MB","38087.1373","","634.7856","0.08 MB","79546.4272","0.01 Mbit/s","1325.7738","0 %","0.0000","100 %","0000010000"
"3/7/2024 7:56:00 PM - 7:57:00 PM","45358.5395833333","0.11 MB","118910.9998","0.02 Mbit/s","1982.1804","0.04 MB","39283.2890","","654.8306","0.08 MB","79627.7107","0.01 Mbit/s","1327.3497","0 %","0.0000","100 %","0000009998"
"3/7/2024 7:57:00 PM - 7:58:00 PM","45358.5402777778","0.10 MB","108567.6382","0.01 Mbit/s","1809.4606","0.04 MB","37622.7774","","627.0463","0.07 MB","70944.8608","","1182.4143","0 %","0.0000","100 %","0000010000"
"3/7/2024 7:58:00 PM - 7:59:00 PM","45358.5409722222","0.11 MB","112788.8980","0.02 Mbit/s","1880.1283","0.02 MB","23458.3297","","391.0373","0.09 MB","89330.5683","0.01 Mbit/s","1489.0910","0 %","0.0000","100 %","0000009998"
"3/7/2024 7:59:00 PM - 8:00:00 PM","45358.5416666667","0.18 MB","187808.6475","0.03 Mbit/s","3130.6659","0.03 MB","33280.9994","","554.7758","0.15 MB","154527.6481","0.02 Mbit/s","2575.8901","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:00:00 PM - 8:01:00 PM","45358.5423611111","0.15 MB","157596.8483","0.02 Mbit/s","2626.6141","0.04 MB","39296.2763","","654.9379","0.11 MB","118300.5720","0.02 Mbit/s","1971.6762","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:01:00 PM - 8:02:00 PM","45358.5430555556","0.11 MB","116118.3996","0.02 Mbit/s","1935.3067","0.04 MB","37616.0437","","626.9341","0.07 MB","78502.3559","0.01 Mbit/s","1308.3726","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:02:00 PM - 8:03:00 PM","45358.5437500000","0.11 MB","116539.7106","0.02 Mbit/s","1942.6523","0.04 MB","38427.2227","","640.5605","0.07 MB","78112.4879","0.01 Mbit/s","1302.0918","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:03:00 PM - 8:04:00 PM","45358.5444444444","0.09 MB","93517.8468","0.01 Mbit/s","1558.6308","0.02 MB","19731.0975","","328.8516","0.07 MB","73786.7493","","1229.7792","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:04:00 PM - 8:05:00 PM","45358.5451388889","0.10 MB","107363.4576","0.01 Mbit/s","1789.6892","0.03 MB","28560.3338","","476.0849","0.08 MB","78803.1238","0.01 Mbit/s","1313.6043","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:05:00 PM - 8:06:00 PM","45358.5458333333","0.11 MB","114317.2167","0.02 Mbit/s","1905.6045","0.04 MB","37057.3925","","617.7262","0.07 MB","77259.8242","0.01 Mbit/s","1287.8784","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:06:00 PM - 8:07:00 PM","45358.5465277778","0.11 MB","116899.3704","0.02 Mbit/s","1948.6476","0.04 MB","37739.9352","","629.1038","0.08 MB","79159.4352","0.01 Mbit/s","1319.5438","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:07:00 PM - 8:08:00 PM","45358.5472222222","0.11 MB","112793.9039","0.02 Mbit/s","1879.8984","0.04 MB","37358.4146","","622.6402","0.07 MB","75435.4894","0.01 Mbit/s","1257.2582","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:08:00 PM - 8:09:00 PM","45358.5479166667","0.12 MB","124147.6387","0.02 Mbit/s","2069.1273","0.03 MB","36119.0122","","601.9835","0.08 MB","88028.6265","0.01 Mbit/s","1467.1438","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:09:00 PM - 8:10:00 PM","45358.5486111111","0.22 MB","232109.3265","0.03 Mbit/s","3869.1336","0.02 MB","24139.4507","","402.3912","0.20 MB","207969.8758","0.03 Mbit/s","3466.7424","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:10:00 PM - 8:11:00 PM","45358.5493055556","0.17 MB","183401.8870","0.02 Mbit/s","3056.6981","0.03 MB","31722.6050","","528.7101","0.14 MB","151679.2820","0.02 Mbit/s","2527.9880","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:11:00 PM - 8:12:00 PM","45358.5500000000","0.11 MB","116007.4623","0.02 Mbit/s","1933.7800","0.04 MB","37141.1356","","619.1221","0.08 MB","78866.3267","0.01 Mbit/s","1314.6579","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:12:00 PM - 8:13:00 PM","45358.5506944444","0.12 MB","126478.9943","0.02 Mbit/s","2108.3346","0.04 MB","38992.8680","","649.9895","0.08 MB","87486.1264","0.01 Mbit/s","1458.3452","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:13:00 PM - 8:14:00 PM","45358.5513888889","0.17 MB","180872.1144","0.02 Mbit/s","3014.5352","0.04 MB","40020.5521","","667.0092","0.13 MB","140851.5623","0.02 Mbit/s","2347.5260","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:14:00 PM - 8:15:00 PM","45358.5520833333","0.12 MB","123556.8005","0.02 Mbit/s","2059.6233","0.02 MB","19257.5078","","321.0120","0.10 MB","104299.2927","0.01 Mbit/s","1738.6113","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:15:00 PM - 8:16:00 PM","45358.5527777778","0.10 MB","104963.2957","0.01 Mbit/s","1749.3883","0.03 MB","28821.9073","","480.3651","0.07 MB","76141.3884","0.01 Mbit/s","1269.0231","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:16:00 PM - 8:17:00 PM","45358.5534722222","0.26 MB","274091.0558","0.04 Mbit/s","4568.9458","0.16 MB","168554.5093","0.02 Mbit/s","2809.7101","0.10 MB","105536.5465","0.01 Mbit/s","1759.2356","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:17:00 PM - 8:18:00 PM","45358.5541666667","0.18 MB","184248.6769","0.02 Mbit/s","3070.8113","0.10 MB","100589.7821","0.01 Mbit/s","1676.4964","0.08 MB","83658.8947","0.01 Mbit/s","1394.3149","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:18:00 PM - 8:19:00 PM","45358.5548611111","0.11 MB","112683.1861","0.02 Mbit/s","1878.3662","0.04 MB","38238.8395","","637.4202","0.07 MB","74444.3467","","1240.9459","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:19:00 PM - 8:20:00 PM","45358.5555555556","0.09 MB","94405.8243","0.01 Mbit/s","1573.4304","0.02 MB","23403.8924","","390.0649","0.07 MB","71001.9318","","1183.3655","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:20:00 PM - 8:21:00 PM","45358.5562500000","0.10 MB","106361.3186","0.01 Mbit/s","1772.6886","0.02 MB","25791.0398","","429.8507","0.08 MB","80570.2787","0.01 Mbit/s","1342.8380","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:21:00 PM - 8:22:00 PM","45358.5569444444","0.12 MB","126240.2952","0.02 Mbit/s","2104.3556","0.03 MB","34738.9875","","579.0796","0.09 MB","91501.3077","0.01 Mbit/s","1525.2760","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:22:00 PM - 8:23:00 PM","45358.5576388889","0.11 MB","120444.2925","0.02 Mbit/s","2007.4049","0.03 MB","35955.5768","","599.2596","0.08 MB","84488.7157","0.01 Mbit/s","1408.1453","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:23:00 PM - 8:24:00 PM","45358.5583333333","0.11 MB","110868.1035","0.01 Mbit/s","1848.1097","0.04 MB","36867.5338","","614.5613","0.07 MB","74000.5697","","1233.5484","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:24:00 PM - 8:25:00 PM","45358.5590277778","0.11 MB","114213.2728","0.02 Mbit/s","1903.5545","0.03 MB","35876.0386","","597.9340","0.07 MB","78337.2343","0.01 Mbit/s","1305.6206","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:25:00 PM - 8:26:00 PM","45358.5597222222","0.09 MB","96459.6874","0.01 Mbit/s","1607.9294","0.02 MB","19306.6753","","321.8316","0.07 MB","77153.0122","0.01 Mbit/s","1286.0979","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:26:00 PM - 8:27:00 PM","45358.5604166667","0.10 MB","109366.6027","0.01 Mbit/s","1822.7767","0.03 MB","29862.8865","","497.7148","0.08 MB","79503.7162","0.01 Mbit/s","1325.0619","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:27:00 PM - 8:28:00 PM","45358.5611111111","0.17 MB","174688.2224","0.02 Mbit/s","2911.4704","0.05 MB","56454.7397","","940.9123","0.11 MB","118233.4827","0.02 Mbit/s","1970.5580","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:28:00 PM - 8:29:00 PM","45358.5618055556","0.14 MB","149654.5186","0.02 Mbit/s","2494.2420","0.05 MB","47957.3588","","799.2893","0.10 MB","101697.1598","0.01 Mbit/s","1694.9527","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:29:00 PM - 8:30:00 PM","45358.5625000000","0.12 MB","125201.7110","0.02 Mbit/s","2086.6952","0.04 MB","40445.0172","","674.0836","0.08 MB","84756.6938","0.01 Mbit/s","1412.6116","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:30:00 PM - 8:31:00 PM","45358.5631944444","0.10 MB","103162.2319","0.01 Mbit/s","1719.6571","0.02 MB","20791.4477","","346.5819","0.08 MB","82370.7841","0.01 Mbit/s","1373.0752","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:31:00 PM - 8:32:00 PM","45358.5638888889","0.14 MB","142400.6238","0.02 Mbit/s","2373.7394","0.04 MB","38910.1262","","648.6102","0.10 MB","103490.4976","0.01 Mbit/s","1725.1291","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:32:00 PM - 8:33:00 PM","45358.5645833333","0.14 MB","151296.8704","0.02 Mbit/s","2521.6145","0.04 MB","45165.1731","","752.7529","0.10 MB","106131.6973","0.01 Mbit/s","1768.8616","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:33:00 PM - 8:34:00 PM","45358.5652777778","0.16 MB","163645.0698","0.02 Mbit/s","2727.8725","0.04 MB","40771.1245","","679.6320","0.12 MB","122873.9454","0.02 Mbit/s","2048.2405","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:34:00 PM - 8:35:00 PM","45358.5659722222","0.13 MB","135164.0832","0.02 Mbit/s","2253.1102","0.04 MB","38206.4465","","636.8803","0.09 MB","96957.6366","0.01 Mbit/s","1616.2300","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:35:00 PM - 8:36:00 PM","45358.5666666667","0.15 MB","156104.2916","0.02 Mbit/s","2601.7382","0.04 MB","43113.1254","","718.5521","0.11 MB","112991.1662","0.02 Mbit/s","1883.1861","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:36:00 PM - 8:37:00 PM","45358.5673611111","0.11 MB","119461.5382","0.02 Mbit/s","1991.0256","0.02 MB","23099.9881","","384.9998","0.09 MB","96361.5501","0.01 Mbit/s","1606.0258","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:37:00 PM - 8:38:00 PM","45358.5680555556","0.42 MB","444971.6012","0.06 Mbit/s","7416.1934","0.06 MB","58584.7391","","976.4123","0.37 MB","386386.8620","0.05 Mbit/s","6439.7810","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:38:00 PM - 8:39:00 PM","45358.5687500000","0.26 MB","274112.1064","0.04 Mbit/s","4568.5351","0.05 MB","52085.1786","","868.0863","0.21 MB","222026.9278","0.03 Mbit/s","3700.4488","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:39:00 PM - 8:40:00 PM","45358.5694444444","0.10 MB","108702.0156","0.01 Mbit/s","1812.0023","0.04 MB","36999.3598","","616.7588","0.07 MB","71702.6559","","1195.2435","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:40:00 PM - 8:41:00 PM","45358.5701388889","0.11 MB","114710.8012","0.02 Mbit/s","1911.8467","0.04 MB","37316.2622","","621.9377","0.07 MB","77394.5390","0.01 Mbit/s","1289.9090","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:41:00 PM - 8:42:00 PM","45358.5708333333","0.10 MB","101143.7162","0.01 Mbit/s","1685.7286","0.02 MB","20512.5497","","341.8758","0.08 MB","80631.1665","0.01 Mbit/s","1343.8528","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:42:00 PM - 8:43:00 PM","45358.5715277778","0.13 MB","133430.4655","0.02 Mbit/s","2223.8411","0.04 MB","37453.1970","","624.2199","0.09 MB","95977.2685","0.01 Mbit/s","1599.6211","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:43:00 PM - 8:44:00 PM","45358.5722222222","0.13 MB","132592.2582","0.02 Mbit/s","2210.2393","0.04 MB","40524.3502","","675.5184","0.09 MB","92067.9080","0.01 Mbit/s","1534.7209","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:44:00 PM - 8:45:00 PM","45358.5729166667","0.12 MB","130222.6939","0.02 Mbit/s","2170.7400","0.04 MB","37196.0360","","620.0373","0.09 MB","93026.6578","0.01 Mbit/s","1550.7027","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:45:00 PM - 8:46:00 PM","45358.5736111111","0.11 MB","116950.3468","0.02 Mbit/s","1949.1724","0.04 MB","37378.0688","","622.9678","0.08 MB","79572.2780","0.01 Mbit/s","1326.2046","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:46:00 PM - 8:47:00 PM","45358.5743055556","0.24 MB","254401.5100","0.03 Mbit/s","4240.7320","0.14 MB","149800.4569","0.02 Mbit/s","2497.0905","0.10 MB","104601.0530","0.01 Mbit/s","1743.6415","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:47:00 PM - 8:48:00 PM","45358.5750000000","0.17 MB","176382.2604","0.02 Mbit/s","2940.1944","0.09 MB","91072.7336","0.01 Mbit/s","1518.1319","0.08 MB","85309.5268","0.01 Mbit/s","1422.0625","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:48:00 PM - 8:49:00 PM","45358.5756944444","0.11 MB","116085.5695","0.02 Mbit/s","1934.7595","0.04 MB","38578.4319","","642.9739","0.07 MB","77507.1375","0.01 Mbit/s","1291.7856","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:49:00 PM - 8:50:00 PM","45358.5763888889","0.10 MB","108406.5155","0.01 Mbit/s","1807.0764","0.03 MB","36438.3047","","607.4063","0.07 MB","71968.2108","","1199.6701","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:50:00 PM - 8:51:00 PM","45358.5770833333","0.11 MB","114353.5820","0.02 Mbit/s","1905.8930","0.04 MB","36816.9820","","613.6164","0.07 MB","77536.6000","0.01 Mbit/s","1292.2767","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:51:00 PM - 8:52:00 PM","45358.5777777778","0.10 MB","107874.7838","0.01 Mbit/s","1798.2128","0.03 MB","36255.2645","","604.3551","0.07 MB","71619.5193","","1193.8576","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:52:00 PM - 8:53:00 PM","45358.5784722222","0.09 MB","94198.6031","0.01 Mbit/s","1570.2384","0.02 MB","18777.6208","","313.0125","0.07 MB","75420.9823","0.01 Mbit/s","1257.2259","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:53:00 PM - 8:54:00 PM","45358.5791666667","0.10 MB","102277.5446","0.01 Mbit/s","1704.6257","0.03 MB","28707.5823","","478.4597","0.07 MB","73569.9623","","1226.1660","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:54:00 PM - 8:55:00 PM","45358.5798611111","0.12 MB","121860.5219","0.02 Mbit/s","2031.3473","0.04 MB","37739.4313","","629.0954","0.08 MB","84121.0906","0.01 Mbit/s","1402.2519","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:55:00 PM - 8:56:00 PM","45358.5805555556","0.12 MB","127384.1144","0.02 Mbit/s","2123.0686","0.04 MB","37986.0442","","633.1007","0.09 MB","89398.0702","0.01 Mbit/s","1489.9678","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:56:00 PM - 8:57:00 PM","45358.5812500000","0.11 MB","118752.4311","0.02 Mbit/s","1979.5371","0.04 MB","36777.1098","","613.0540","0.08 MB","81975.3213","0.01 Mbit/s","1366.4831","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:57:00 PM - 8:58:00 PM","45358.5819444444","0.09 MB","92995.6562","0.01 Mbit/s","1549.9276","0.02 MB","19953.6479","","332.5608","0.07 MB","73042.0084","","1217.3668","0 %","0.0000","100 %","0000010000"
"3/7/2024 8:58:00 PM - 8:59:00 PM","45358.5826388889","0.10 MB","107448.8372","0.01 Mbit/s","1791.1125","0.03 MB","29924.4474","","498.8239","0.07 MB","77524.3898","0.01 Mbit/s","1292.2885","0 %","0.0000","100 %","0000009998"
"3/7/2024 8:59:00 PM - 9:00:00 PM","45358.5833333333","0.11 MB","114529.6482","0.02 Mbit/s","1909.1457","0.04 MB","38720.9479","","645.4567","0.07 MB","75808.7003","0.01 Mbit/s","1263.6890","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:00:00 PM - 9:01:00 PM","45358.5840277778","0.11 MB","116797.9215","0.02 Mbit/s","1946.9565","0.04 MB","37501.8818","","625.1356","0.08 MB","79296.0397","0.01 Mbit/s","1321.8210","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:01:00 PM - 9:02:00 PM","45358.5847222222","0.12 MB","121430.6063","0.02 Mbit/s","2023.8434","0.04 MB","39603.2242","","660.0537","0.08 MB","81827.3820","0.01 Mbit/s","1363.7897","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:02:00 PM - 9:03:00 PM","45358.5854166667","0.10 MB","101844.9935","0.01 Mbit/s","1697.6995","0.02 MB","22004.8033","","366.8079","0.08 MB","79840.1902","0.01 Mbit/s","1330.8917","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:03:00 PM - 9:04:00 PM","45358.5861111111","0.10 MB","106812.7066","0.01 Mbit/s","1780.5085","0.03 MB","30171.2937","","502.9387","0.07 MB","76641.4129","0.01 Mbit/s","1277.5698","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:04:00 PM - 9:05:00 PM","45358.5868055556","0.11 MB","113563.5735","0.02 Mbit/s","1892.7262","0.03 MB","36690.0511","","611.5009","0.07 MB","76873.5224","0.01 Mbit/s","1281.2254","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:05:00 PM - 9:06:00 PM","45358.5875000000","0.11 MB","110697.4540","0.01 Mbit/s","1844.9576","0.04 MB","37102.8173","","618.3803","0.07 MB","73594.6367","","1226.5773","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:06:00 PM - 9:07:00 PM","45358.5881944444","0.11 MB","112314.1074","0.01 Mbit/s","1871.9018","0.04 MB","36783.8534","","613.0642","0.07 MB","75530.2540","0.01 Mbit/s","1258.8376","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:07:00 PM - 9:08:00 PM","45358.5888888889","0.10 MB","107998.5016","0.01 Mbit/s","1799.9750","0.04 MB","36854.3475","","614.2391","0.07 MB","71144.1541","","1185.7359","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:08:00 PM - 9:09:00 PM","45358.5895833333","0.09 MB","98682.2637","0.01 Mbit/s","1644.7044","0.02 MB","19850.7148","","330.8452","0.08 MB","78831.5488","0.01 Mbit/s","1313.8591","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:09:00 PM - 9:10:00 PM","45358.5902777778","0.10 MB","103594.4955","0.01 Mbit/s","1726.5749","0.03 MB","28930.0380","","482.1673","0.07 MB","74664.4575","","1244.4076","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:10:00 PM - 9:11:00 PM","45358.5909722222","0.11 MB","115949.8214","0.02 Mbit/s","1932.8192","0.03 MB","36626.2396","","610.5391","0.08 MB","79323.5818","0.01 Mbit/s","1322.2801","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:11:00 PM - 9:12:00 PM","45358.5916666667","0.10 MB","110088.2806","0.01 Mbit/s","1834.8047","0.04 MB","36726.3149","","612.1052","0.07 MB","73361.9657","","1222.6994","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:12:00 PM - 9:13:00 PM","45358.5923611111","0.12 MB","128463.4977","0.02 Mbit/s","2141.4152","0.04 MB","38808.4312","","646.9150","0.09 MB","89655.0665","0.01 Mbit/s","1494.5002","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:13:00 PM - 9:14:00 PM","45358.5930555556","0.11 MB","111036.7246","0.01 Mbit/s","1850.9206","0.02 MB","21801.5289","","363.4194","0.09 MB","89235.1957","0.01 Mbit/s","1487.5012","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:14:00 PM - 9:15:00 PM","45358.5937500000","0.15 MB","159241.1347","0.02 Mbit/s","2654.4613","0.03 MB","33020.4120","","550.4319","0.12 MB","126220.7226","0.02 Mbit/s","2104.0294","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:15:00 PM - 9:16:00 PM","45358.5944444444","0.13 MB","136405.7146","0.02 Mbit/s","2273.4286","0.04 MB","38854.4169","","647.5736","0.09 MB","97551.2977","0.01 Mbit/s","1625.8550","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:16:00 PM - 9:17:00 PM","45358.5951388889","0.38 MB","403558.2467","0.05 Mbit/s","6727.0920","0.17 MB","177540.7728","0.02 Mbit/s","2959.5061","0.22 MB","226017.4739","0.03 Mbit/s","3767.5858","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:17:00 PM - 9:18:00 PM","45358.5958333333","0.23 MB","244499.9383","0.03 Mbit/s","4075.6783","0.10 MB","104035.4121","0.01 Mbit/s","1734.2126","0.13 MB","140464.5263","0.02 Mbit/s","2341.4657","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:18:00 PM - 9:19:00 PM","45358.5965277778","0.11 MB","116076.0113","0.02 Mbit/s","1934.9227","0.04 MB","39048.0052","","650.9086","0.07 MB","77028.0061","0.01 Mbit/s","1284.0141","0 %","0.0000","100 %","0000009998"
"3/7/2024 9:19:00 PM - 9:20:00 PM","45358.5972222222","0.09 MB","91983.3624","0.01 Mbit/s","1533.0560","0.02 MB","19573.9946","","326.2332","0.07 MB","72409.3678","","1206.8228","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:20:00 PM - 9:21:00 PM","45358.5979166667","0.11 MB","111688.1597","0.01 Mbit/s","1861.4693","0.03 MB","29943.3104","","499.0552","0.08 MB","81744.8493","0.01 Mbit/s","1362.4142","0 %","0.0000","100 %","0000010000"
"3/7/2024 9:21:00 PM - 9:22:00 PM","45358.5986111111","0.11 MB","113420.2862","0.02 Mbit/s","1890.6532","0.04 MB","37376.6863","","623.0486","0.07 MB","76043.5999","0.01 Mbit/s","1267.6046","0 %","0.0000","100 %","0000009998"
